data_type,n,d,livello,rep,method,measure,acc./ARI
Torus,10000,10,difficile,27,umap,kmeans,0.2373
Torus,10000,10,difficile,27,umap,tree,0.9092
Torus,10000,10,difficile,27,pca,kmeans,0.1249
Torus,10000,10,difficile,27,pca,tree,0.836
Gauss,10000,10,difficile,28,tsne,kmeans,0.4106
Gauss,10000,10,difficile,28,tsne,tree,0.8766
Gauss,10000,10,difficile,28,umap,kmeans,0.4326
Gauss,10000,10,difficile,28,umap,tree,0.8721
Gauss,10000,10,difficile,28,pca,kmeans,0.3764
Gauss,10000,10,difficile,28,pca,tree,0.8646
Torus,10000,10,difficile,28,tsne,kmeans,0.2398
Torus,10000,10,difficile,28,tsne,tree,0.9057
Torus,10000,10,difficile,28,umap,kmeans,0.2543
Torus,10000,10,difficile,28,umap,tree,0.9041
Torus,10000,10,difficile,28,pca,kmeans,0.1259
Torus,10000,10,difficile,28,pca,tree,0.865
Gauss,10000,10,difficile,29,tsne,kmeans,0.3838
Gauss,10000,10,difficile,29,tsne,tree,0.8721
Gauss,10000,10,difficile,29,umap,kmeans,0.3989
Gauss,10000,10,difficile,29,umap,tree,0.8695
Gauss,10000,10,difficile,29,pca,kmeans,0.3542
Gauss,10000,10,difficile,29,pca,tree,0.8615
Torus,10000,10,difficile,29,tsne,kmeans,0.2885
Torus,10000,10,difficile,29,tsne,tree,0.906
Torus,10000,10,difficile,29,umap,kmeans,0.3002
Torus,10000,10,difficile,29,umap,tree,0.9069
Torus,10000,10,difficile,29,pca,kmeans,0.1242
Torus,10000,10,difficile,29,pca,tree,0.8288
Gauss,10000,10,difficile,30,tsne,kmeans,0.4416
Gauss,10000,10,difficile,30,tsne,tree,0.8813
Gauss,10000,10,difficile,30,umap,kmeans,0.4486
Gauss,10000,10,difficile,30,umap,tree,0.872
Gauss,10000,10,difficile,30,pca,kmeans,0.3863
Gauss,10000,10,difficile,30,pca,tree,0.8668
Torus,10000,10,difficile,30,tsne,kmeans,0.2225
Torus,10000,10,difficile,30,tsne,tree,0.9035
Torus,10000,10,difficile,30,umap,kmeans,0.3347
Torus,10000,10,difficile,30,umap,tree,0.9059
Torus,10000,10,difficile,30,pca,kmeans,0.1166
Torus,10000,10,difficile,30,pca,tree,0.866
Gauss,10000,10,difficile,31,tsne,kmeans,0.4042
Gauss,10000,10,difficile,31,tsne,tree,0.8742
Gauss,10000,10,difficile,31,umap,kmeans,0.417
Gauss,10000,10,difficile,31,umap,tree,0.8692
Gauss,10000,10,difficile,31,pca,kmeans,0.3597
Gauss,10000,10,difficile,31,pca,tree,0.8611
Torus,10000,10,difficile,31,tsne,kmeans,0.2545
Torus,10000,10,difficile,31,tsne,tree,0.9123
Torus,10000,10,difficile,31,umap,kmeans,0.373
Torus,10000,10,difficile,31,umap,tree,0.9096
Torus,10000,10,difficile,31,pca,kmeans,0.1495
Torus,10000,10,difficile,31,pca,tree,0.8456
Gauss,10000,10,difficile,32,tsne,kmeans,0.4095
Gauss,10000,10,difficile,32,tsne,tree,0.8781
Gauss,10000,10,difficile,32,umap,kmeans,0.4279
Gauss,10000,10,difficile,32,umap,tree,0.8735
Gauss,10000,10,difficile,32,pca,kmeans,0.3782
Gauss,10000,10,difficile,32,pca,tree,0.8622
Torus,10000,10,difficile,32,tsne,kmeans,0.2935
Torus,10000,10,difficile,32,tsne,tree,0.9106
Torus,10000,10,difficile,32,umap,kmeans,0.3382
Torus,10000,10,difficile,32,umap,tree,0.9121
Torus,10000,10,difficile,32,pca,kmeans,0.1448
Torus,10000,10,difficile,32,pca,tree,0.8613
Gauss,10000,10,difficile,33,tsne,kmeans,0.3948
Gauss,10000,10,difficile,33,tsne,tree,0.8774
Gauss,10000,10,difficile,33,umap,kmeans,0.4316
Gauss,10000,10,difficile,33,umap,tree,0.8703
Gauss,10000,10,difficile,33,pca,kmeans,0.3686
Gauss,10000,10,difficile,33,pca,tree,0.8615
Torus,10000,10,difficile,33,tsne,kmeans,0.2428
Torus,10000,10,difficile,33,tsne,tree,0.9083
Torus,10000,10,difficile,33,umap,kmeans,0.3331
Torus,10000,10,difficile,33,umap,tree,0.9056
Torus,10000,10,difficile,33,pca,kmeans,0.1257
Torus,10000,10,difficile,33,pca,tree,0.8286
Gauss,10000,10,difficile,34,tsne,kmeans,0.3911
Gauss,10000,10,difficile,34,tsne,tree,0.8821
Gauss,10000,10,difficile,34,umap,kmeans,0.4078
Gauss,10000,10,difficile,34,umap,tree,0.8715
Gauss,10000,10,difficile,34,pca,kmeans,0.3667
Gauss,10000,10,difficile,34,pca,tree,0.865
Torus,10000,10,difficile,34,tsne,kmeans,0.2342
Torus,10000,10,difficile,34,tsne,tree,0.9094
Torus,10000,10,difficile,34,umap,kmeans,0.273
Torus,10000,10,difficile,34,umap,tree,0.9092
Torus,10000,10,difficile,34,pca,kmeans,0.1287
Torus,10000,10,difficile,34,pca,tree,0.873
Gauss,10000,10,difficile,35,tsne,kmeans,0.4134
Gauss,10000,10,difficile,35,tsne,tree,0.8738
Gauss,10000,10,difficile,35,umap,kmeans,0.4369
Gauss,10000,10,difficile,35,umap,tree,0.8734
Gauss,10000,10,difficile,35,pca,kmeans,0.3672
Gauss,10000,10,difficile,35,pca,tree,0.8632
Torus,10000,10,difficile,35,tsne,kmeans,0.2662
Torus,10000,10,difficile,35,tsne,tree,0.912
Torus,10000,10,difficile,35,umap,kmeans,0.3361
Torus,10000,10,difficile,35,umap,tree,0.9128
Torus,10000,10,difficile,35,pca,kmeans,0.1312
Torus,10000,10,difficile,35,pca,tree,0.8718
Gauss,10000,10,difficile,36,tsne,kmeans,0.4313
Gauss,10000,10,difficile,36,tsne,tree,0.8783
Gauss,10000,10,difficile,36,umap,kmeans,0.4269
Gauss,10000,10,difficile,36,umap,tree,0.8724
Gauss,10000,10,difficile,36,pca,kmeans,0.3764
Gauss,10000,10,difficile,36,pca,tree,0.8616
Torus,10000,10,difficile,36,tsne,kmeans,0.292
Torus,10000,10,difficile,36,tsne,tree,0.9082
Torus,10000,10,difficile,36,umap,kmeans,0.3566
Torus,10000,10,difficile,36,umap,tree,0.9103
Torus,10000,10,difficile,36,pca,kmeans,0.1371
Torus,10000,10,difficile,36,pca,tree,0.8677
Gauss,10000,10,difficile,37,tsne,kmeans,0.3898
Gauss,10000,10,difficile,37,tsne,tree,0.8746
Gauss,10000,10,difficile,37,umap,kmeans,0.4355
Gauss,10000,10,difficile,37,umap,tree,0.8725
Gauss,10000,10,difficile,37,pca,kmeans,0.3831
Gauss,10000,10,difficile,37,pca,tree,0.8648
Torus,10000,10,difficile,37,tsne,kmeans,0.2398
Torus,10000,10,difficile,37,tsne,tree,0.9099
Torus,10000,10,difficile,37,umap,kmeans,0.3248
Torus,10000,10,difficile,37,umap,tree,0.9112
Torus,10000,10,difficile,37,pca,kmeans,0.1489
Torus,10000,10,difficile,37,pca,tree,0.8694
Gauss,10000,10,difficile,38,tsne,kmeans,0.4067
Gauss,10000,10,difficile,38,tsne,tree,0.879
Gauss,10000,10,difficile,38,umap,kmeans,0.4363
Gauss,10000,10,difficile,38,umap,tree,0.8741
Gauss,10000,10,difficile,38,pca,kmeans,0.3664
Gauss,10000,10,difficile,38,pca,tree,0.8613
Torus,10000,10,difficile,38,tsne,kmeans,0.2176
Torus,10000,10,difficile,38,tsne,tree,0.9083
Torus,10000,10,difficile,38,umap,kmeans,0.2695
Torus,10000,10,difficile,38,umap,tree,0.9079
Torus,10000,10,difficile,38,pca,kmeans,0.1213
Torus,10000,10,difficile,38,pca,tree,0.8411
Gauss,10000,10,difficile,39,tsne,kmeans,0.4014
Gauss,10000,10,difficile,39,tsne,tree,0.8749
Gauss,10000,10,difficile,39,umap,kmeans,0.4198
Gauss,10000,10,difficile,39,umap,tree,0.8719
Gauss,10000,10,difficile,39,pca,kmeans,0.3667
Gauss,10000,10,difficile,39,pca,tree,0.8602
Torus,10000,10,difficile,39,tsne,kmeans,0.2465
Torus,10000,10,difficile,39,tsne,tree,0.909
Torus,10000,10,difficile,39,umap,kmeans,0.2556
Torus,10000,10,difficile,39,umap,tree,0.9089
Torus,10000,10,difficile,39,pca,kmeans,0.1395
Torus,10000,10,difficile,39,pca,tree,0.8728
Gauss,10000,10,difficile,40,tsne,kmeans,0.4266
Gauss,10000,10,difficile,40,tsne,tree,0.8738
Gauss,10000,10,difficile,40,umap,kmeans,0.4385
Gauss,10000,10,difficile,40,umap,tree,0.8679
Gauss,10000,10,difficile,40,pca,kmeans,0.376
Gauss,10000,10,difficile,40,pca,tree,0.8625
Torus,10000,10,difficile,40,tsne,kmeans,0.225
Torus,10000,10,difficile,40,tsne,tree,0.9083
Torus,10000,10,difficile,40,umap,kmeans,0.3241
Torus,10000,10,difficile,40,umap,tree,0.91
Torus,10000,10,difficile,40,pca,kmeans,0.1282
Torus,10000,10,difficile,40,pca,tree,0.8419
Gauss,10000,10,difficile,41,tsne,kmeans,0.4108
Gauss,10000,10,difficile,41,tsne,tree,0.8768
Gauss,10000,10,difficile,41,umap,kmeans,0.4196
Gauss,10000,10,difficile,41,umap,tree,0.8696
Gauss,10000,10,difficile,41,pca,kmeans,0.3681
Gauss,10000,10,difficile,41,pca,tree,0.8618
Torus,10000,10,difficile,41,tsne,kmeans,0.2426
Torus,10000,10,difficile,41,tsne,tree,0.9099
Torus,10000,10,difficile,41,umap,kmeans,0.3084
Torus,10000,10,difficile,41,umap,tree,0.9078
Torus,10000,10,difficile,41,pca,kmeans,0.117
Torus,10000,10,difficile,41,pca,tree,0.8632
Gauss,10000,10,difficile,42,tsne,kmeans,0.4098
Gauss,10000,10,difficile,42,tsne,tree,0.876
Gauss,10000,10,difficile,42,umap,kmeans,0.4235
Gauss,10000,10,difficile,42,umap,tree,0.8714
Gauss,10000,10,difficile,42,pca,kmeans,0.3764
Gauss,10000,10,difficile,42,pca,tree,0.8644
Torus,10000,10,difficile,42,tsne,kmeans,0.2983
Torus,10000,10,difficile,42,tsne,tree,0.9068
Torus,10000,10,difficile,42,umap,kmeans,0.3046
Torus,10000,10,difficile,42,umap,tree,0.9069
Torus,10000,10,difficile,42,pca,kmeans,0.1241
Torus,10000,10,difficile,42,pca,tree,0.87
Gauss,10000,10,difficile,43,tsne,kmeans,0.4139
Gauss,10000,10,difficile,43,tsne,tree,0.8788
Gauss,10000,10,difficile,43,umap,kmeans,0.4454
Gauss,10000,10,difficile,43,umap,tree,0.8757
Gauss,10000,10,difficile,43,pca,kmeans,0.3901
Gauss,10000,10,difficile,43,pca,tree,0.8662
Torus,10000,10,difficile,43,tsne,kmeans,0.2299
Torus,10000,10,difficile,43,tsne,tree,0.907
Torus,10000,10,difficile,43,umap,kmeans,0.3051
Torus,10000,10,difficile,43,umap,tree,0.9067
Torus,10000,10,difficile,43,pca,kmeans,0.1295
Torus,10000,10,difficile,43,pca,tree,0.8457
Gauss,10000,10,difficile,44,tsne,kmeans,0.4042
Gauss,10000,10,difficile,44,tsne,tree,0.8769
Gauss,10000,10,difficile,44,umap,kmeans,0.4211
Gauss,10000,10,difficile,44,umap,tree,0.8693
Gauss,10000,10,difficile,44,pca,kmeans,0.3718
Gauss,10000,10,difficile,44,pca,tree,0.864
Torus,10000,10,difficile,44,tsne,kmeans,0.2438
Torus,10000,10,difficile,44,tsne,tree,0.9091
Torus,10000,10,difficile,44,umap,kmeans,0.2849
Torus,10000,10,difficile,44,umap,tree,0.9079
Torus,10000,10,difficile,44,pca,kmeans,0.1331
Torus,10000,10,difficile,44,pca,tree,0.8642
Gauss,10000,10,difficile,45,tsne,kmeans,0.4034
Gauss,10000,10,difficile,45,tsne,tree,0.8765
Gauss,10000,10,difficile,45,umap,kmeans,0.417
Gauss,10000,10,difficile,45,umap,tree,0.8723
Gauss,10000,10,difficile,45,pca,kmeans,0.3689
Gauss,10000,10,difficile,45,pca,tree,0.8644
Torus,10000,10,difficile,45,tsne,kmeans,0.2699
Torus,10000,10,difficile,45,tsne,tree,0.909
Torus,10000,10,difficile,45,umap,kmeans,0.2543
Torus,10000,10,difficile,45,umap,tree,0.9095
Torus,10000,10,difficile,45,pca,kmeans,0.1234
Torus,10000,10,difficile,45,pca,tree,0.8337
Gauss,10000,10,difficile,46,tsne,kmeans,0.3883
Gauss,10000,10,difficile,46,tsne,tree,0.8765
Gauss,10000,10,difficile,46,umap,kmeans,0.4292
Gauss,10000,10,difficile,46,umap,tree,0.8739
Gauss,10000,10,difficile,46,pca,kmeans,0.3901
Gauss,10000,10,difficile,46,pca,tree,0.8667
Torus,10000,10,difficile,46,tsne,kmeans,0.2539
Torus,10000,10,difficile,46,tsne,tree,0.9083
Torus,10000,10,difficile,46,umap,kmeans,0.298
Torus,10000,10,difficile,46,umap,tree,0.9077
Torus,10000,10,difficile,46,pca,kmeans,0.1276
Torus,10000,10,difficile,46,pca,tree,0.8324
Gauss,10000,10,difficile,47,tsne,kmeans,0.3903
Gauss,10000,10,difficile,47,tsne,tree,0.8706
Gauss,10000,10,difficile,47,umap,kmeans,0.4237
Gauss,10000,10,difficile,47,umap,tree,0.8701
Gauss,10000,10,difficile,47,pca,kmeans,0.3742
Gauss,10000,10,difficile,47,pca,tree,0.8644
Torus,10000,10,difficile,47,tsne,kmeans,0.235
Torus,10000,10,difficile,47,tsne,tree,0.909
Torus,10000,10,difficile,47,umap,kmeans,0.2348
Torus,10000,10,difficile,47,umap,tree,0.9097
Torus,10000,10,difficile,47,pca,kmeans,0.1365
Torus,10000,10,difficile,47,pca,tree,0.8262
Gauss,10000,10,difficile,48,tsne,kmeans,0.4055
Gauss,10000,10,difficile,48,tsne,tree,0.8742
Gauss,10000,10,difficile,48,umap,kmeans,0.4222
Gauss,10000,10,difficile,48,umap,tree,0.8661
Gauss,10000,10,difficile,48,pca,kmeans,0.376
Gauss,10000,10,difficile,48,pca,tree,0.8613
Torus,10000,10,difficile,48,tsne,kmeans,0.2584
Torus,10000,10,difficile,48,tsne,tree,0.907
Torus,10000,10,difficile,48,umap,kmeans,0.316
Torus,10000,10,difficile,48,umap,tree,0.9057
Torus,10000,10,difficile,48,pca,kmeans,0.1227
Torus,10000,10,difficile,48,pca,tree,0.8656
Gauss,10000,10,difficile,49,tsne,kmeans,0.4157
Gauss,10000,10,difficile,49,tsne,tree,0.8782
Gauss,10000,10,difficile,49,umap,kmeans,0.4253
Gauss,10000,10,difficile,49,umap,tree,0.871
Gauss,10000,10,difficile,49,pca,kmeans,0.3701
Gauss,10000,10,difficile,49,pca,tree,0.8598
Torus,10000,10,difficile,49,tsne,kmeans,0.2853
Torus,10000,10,difficile,49,tsne,tree,0.909
Torus,10000,10,difficile,49,umap,kmeans,0.3283
Torus,10000,10,difficile,49,umap,tree,0.9087
Torus,10000,10,difficile,49,pca,kmeans,0.1284
Torus,10000,10,difficile,49,pca,tree,0.843
Gauss,10000,10,difficile,50,tsne,kmeans,0.4264
Gauss,10000,10,difficile,50,tsne,tree,0.8774
Gauss,10000,10,difficile,50,umap,kmeans,0.4279
Gauss,10000,10,difficile,50,umap,tree,0.8706
Gauss,10000,10,difficile,50,pca,kmeans,0.3655
Gauss,10000,10,difficile,50,pca,tree,0.8624
Torus,10000,10,difficile,50,tsne,kmeans,0.3183
Torus,10000,10,difficile,50,tsne,tree,0.9113
Torus,10000,10,difficile,50,umap,kmeans,0.3674
Torus,10000,10,difficile,50,umap,tree,0.9078
Torus,10000,10,difficile,50,pca,kmeans,0.1393
Torus,10000,10,difficile,50,pca,tree,0.8307
Gauss,10000,10,difficile,51,tsne,kmeans,0.4136
Gauss,10000,10,difficile,51,tsne,tree,0.8749
Gauss,10000,10,difficile,51,umap,kmeans,0.4227
Gauss,10000,10,difficile,51,umap,tree,0.8695
Gauss,10000,10,difficile,51,pca,kmeans,0.3725
Gauss,10000,10,difficile,51,pca,tree,0.8605
Torus,10000,10,difficile,51,tsne,kmeans,0.2743
Torus,10000,10,difficile,51,tsne,tree,0.9076
Torus,10000,10,difficile,51,umap,kmeans,0.2503
Torus,10000,10,difficile,51,umap,tree,0.906
Torus,10000,10,difficile,51,pca,kmeans,0.1258
Torus,10000,10,difficile,51,pca,tree,0.8297
Gauss,10000,10,difficile,52,tsne,kmeans,0.4113
Gauss,10000,10,difficile,52,tsne,tree,0.8766
Gauss,10000,10,difficile,52,umap,kmeans,0.4264
Gauss,10000,10,difficile,52,umap,tree,0.8708
Gauss,10000,10,difficile,52,pca,kmeans,0.3782
Gauss,10000,10,difficile,52,pca,tree,0.8646
Torus,10000,10,difficile,52,tsne,kmeans,0.2879
Torus,10000,10,difficile,52,tsne,tree,0.9084
Torus,10000,10,difficile,52,umap,kmeans,0.2321
Torus,10000,10,difficile,52,umap,tree,0.91
Torus,10000,10,difficile,52,pca,kmeans,0.1292
Torus,10000,10,difficile,52,pca,tree,0.8721
Gauss,10000,10,difficile,53,tsne,kmeans,0.44
Gauss,10000,10,difficile,53,tsne,tree,0.8741
Gauss,10000,10,difficile,53,umap,kmeans,0.4599
Gauss,10000,10,difficile,53,umap,tree,0.8745
Gauss,10000,10,difficile,53,pca,kmeans,0.375
Gauss,10000,10,difficile,53,pca,tree,0.8633
Torus,10000,10,difficile,53,tsne,kmeans,0.2455
Torus,10000,10,difficile,53,tsne,tree,0.9081
Torus,10000,10,difficile,53,umap,kmeans,0.3394
Torus,10000,10,difficile,53,umap,tree,0.9105
Torus,10000,10,difficile,53,pca,kmeans,0.1185
Torus,10000,10,difficile,53,pca,tree,0.8275
Gauss,10000,10,difficile,54,tsne,kmeans,0.4006
Gauss,10000,10,difficile,54,tsne,tree,0.873
Gauss,10000,10,difficile,54,umap,kmeans,0.4261
Gauss,10000,10,difficile,54,umap,tree,0.8696
Gauss,10000,10,difficile,54,pca,kmeans,0.375
Gauss,10000,10,difficile,54,pca,tree,0.8601
Torus,10000,10,difficile,54,tsne,kmeans,0.2905
Torus,10000,10,difficile,54,tsne,tree,0.9085
Torus,10000,10,difficile,54,umap,kmeans,0.2994
Torus,10000,10,difficile,54,umap,tree,0.9078
Torus,10000,10,difficile,54,pca,kmeans,0.1247
Torus,10000,10,difficile,54,pca,tree,0.8712
Gauss,10000,10,difficile,55,tsne,kmeans,0.4103
Gauss,10000,10,difficile,55,tsne,tree,0.8746
Gauss,10000,10,difficile,55,umap,kmeans,0.4217
Gauss,10000,10,difficile,55,umap,tree,0.8742
Gauss,10000,10,difficile,55,pca,kmeans,0.3796
Gauss,10000,10,difficile,55,pca,tree,0.8649
Torus,10000,10,difficile,55,tsne,kmeans,0.2471
Torus,10000,10,difficile,55,tsne,tree,0.9079
Torus,10000,10,difficile,55,umap,kmeans,0.334
Torus,10000,10,difficile,55,umap,tree,0.9081
Torus,10000,10,difficile,55,pca,kmeans,0.121
Torus,10000,10,difficile,55,pca,tree,0.8348
Gauss,10000,10,difficile,56,tsne,kmeans,0.4237
Gauss,10000,10,difficile,56,tsne,tree,0.8804
Gauss,10000,10,difficile,56,umap,kmeans,0.4348
Gauss,10000,10,difficile,56,umap,tree,0.8772
Gauss,10000,10,difficile,56,pca,kmeans,0.3703
Gauss,10000,10,difficile,56,pca,tree,0.8694
Torus,10000,10,difficile,56,tsne,kmeans,0.2481
Torus,10000,10,difficile,56,tsne,tree,0.9103
Torus,10000,10,difficile,56,umap,kmeans,0.2853
Torus,10000,10,difficile,56,umap,tree,0.911
Torus,10000,10,difficile,56,pca,kmeans,0.1318
Torus,10000,10,difficile,56,pca,tree,0.8656
Gauss,10000,10,difficile,57,tsne,kmeans,0.4042
Gauss,10000,10,difficile,57,tsne,tree,0.8752
Gauss,10000,10,difficile,57,umap,kmeans,0.4211
Gauss,10000,10,difficile,57,umap,tree,0.8688
Gauss,10000,10,difficile,57,pca,kmeans,0.3691
Gauss,10000,10,difficile,57,pca,tree,0.8638
Torus,10000,10,difficile,57,tsne,kmeans,0.2269
Torus,10000,10,difficile,57,tsne,tree,0.9072
Torus,10000,10,difficile,57,umap,kmeans,0.2668
Torus,10000,10,difficile,57,umap,tree,0.9091
Torus,10000,10,difficile,57,pca,kmeans,0.1165
Torus,10000,10,difficile,57,pca,tree,0.8284
Gauss,10000,10,difficile,58,tsne,kmeans,0.4342
Gauss,10000,10,difficile,58,tsne,tree,0.8794
Gauss,10000,10,difficile,58,umap,kmeans,0.4556
Gauss,10000,10,difficile,58,umap,tree,0.877
Gauss,10000,10,difficile,58,pca,kmeans,0.3883
Gauss,10000,10,difficile,58,pca,tree,0.8684
Torus,10000,10,difficile,58,tsne,kmeans,0.243
Torus,10000,10,difficile,58,tsne,tree,0.9066
Torus,10000,10,difficile,58,umap,kmeans,0.3171
Torus,10000,10,difficile,58,umap,tree,0.908
Torus,10000,10,difficile,58,pca,kmeans,0.1307
Torus,10000,10,difficile,58,pca,tree,0.868
Gauss,10000,10,difficile,59,tsne,kmeans,0.3968
Gauss,10000,10,difficile,59,tsne,tree,0.8708
Gauss,10000,10,difficile,59,umap,kmeans,0.4118
Gauss,10000,10,difficile,59,umap,tree,0.8674
Gauss,10000,10,difficile,59,pca,kmeans,0.3599
Gauss,10000,10,difficile,59,pca,tree,0.8558
Torus,10000,10,difficile,59,tsne,kmeans,0.2338
Torus,10000,10,difficile,59,tsne,tree,0.9105
Torus,10000,10,difficile,59,umap,kmeans,0.3257
Torus,10000,10,difficile,59,umap,tree,0.911
Torus,10000,10,difficile,59,pca,kmeans,0.1288
Torus,10000,10,difficile,59,pca,tree,0.8762
Gauss,10000,10,difficile,60,tsne,kmeans,0.406
Gauss,10000,10,difficile,60,tsne,tree,0.8756
Gauss,10000,10,difficile,60,umap,kmeans,0.4157
Gauss,10000,10,difficile,60,umap,tree,0.87
Gauss,10000,10,difficile,60,pca,kmeans,0.3469
Gauss,10000,10,difficile,60,pca,tree,0.857
Torus,10000,10,difficile,60,tsne,kmeans,0.2568
Torus,10000,10,difficile,60,tsne,tree,0.9092
Torus,10000,10,difficile,60,umap,kmeans,0.3585
Torus,10000,10,difficile,60,umap,tree,0.9078
Torus,10000,10,difficile,60,pca,kmeans,0.1257
Torus,10000,10,difficile,60,pca,tree,0.8631
Gauss,10000,10,difficile,61,tsne,kmeans,0.3933
Gauss,10000,10,difficile,61,tsne,tree,0.877
Gauss,10000,10,difficile,61,umap,kmeans,0.4256
Gauss,10000,10,difficile,61,umap,tree,0.8695
Gauss,10000,10,difficile,61,pca,kmeans,0.3772
Gauss,10000,10,difficile,61,pca,tree,0.862
Torus,10000,10,difficile,61,tsne,kmeans,0.2317
Torus,10000,10,difficile,61,tsne,tree,0.9064
Torus,10000,10,difficile,61,umap,kmeans,0.3027
Torus,10000,10,difficile,61,umap,tree,0.9069
Torus,10000,10,difficile,61,pca,kmeans,0.1292
Torus,10000,10,difficile,61,pca,tree,0.8401
Gauss,10000,10,difficile,62,tsne,kmeans,0.4261
Gauss,10000,10,difficile,62,tsne,tree,0.8806
Gauss,10000,10,difficile,62,umap,kmeans,0.4414
Gauss,10000,10,difficile,62,umap,tree,0.8771
Gauss,10000,10,difficile,62,pca,kmeans,0.3696
Gauss,10000,10,difficile,62,pca,tree,0.8665
Torus,10000,10,difficile,62,tsne,kmeans,0.2313
Torus,10000,10,difficile,62,tsne,tree,0.9102
Torus,10000,10,difficile,62,umap,kmeans,0.3005
Torus,10000,10,difficile,62,umap,tree,0.9087
Torus,10000,10,difficile,62,pca,kmeans,0.1349
Torus,10000,10,difficile,62,pca,tree,0.8303
Gauss,10000,10,difficile,63,tsne,kmeans,0.4021
Gauss,10000,10,difficile,63,tsne,tree,0.8725
Gauss,10000,10,difficile,63,umap,kmeans,0.4295
Gauss,10000,10,difficile,63,umap,tree,0.8704
Gauss,10000,10,difficile,63,pca,kmeans,0.3628
Gauss,10000,10,difficile,63,pca,tree,0.8631
Torus,10000,10,difficile,63,tsne,kmeans,0.1745
Torus,10000,10,difficile,63,tsne,tree,0.9086
Torus,10000,10,difficile,63,umap,kmeans,0.2864
Torus,10000,10,difficile,63,umap,tree,0.912
Torus,10000,10,difficile,63,pca,kmeans,0.1203
Torus,10000,10,difficile,63,pca,tree,0.8279
Gauss,10000,10,difficile,64,tsne,kmeans,0.4201
Gauss,10000,10,difficile,64,tsne,tree,0.8738
Gauss,10000,10,difficile,64,umap,kmeans,0.4385
Gauss,10000,10,difficile,64,umap,tree,0.8714
Gauss,10000,10,difficile,64,pca,kmeans,0.373
Gauss,10000,10,difficile,64,pca,tree,0.8636
Torus,10000,10,difficile,64,tsne,kmeans,0.2424
Torus,10000,10,difficile,64,tsne,tree,0.9076
Torus,10000,10,difficile,64,umap,kmeans,0.3102
Torus,10000,10,difficile,64,umap,tree,0.9089
Torus,10000,10,difficile,64,pca,kmeans,0.1272
Torus,10000,10,difficile,64,pca,tree,0.8519
Gauss,10000,10,difficile,65,tsne,kmeans,0.4422
Gauss,10000,10,difficile,65,tsne,tree,0.8804
Gauss,10000,10,difficile,65,umap,kmeans,0.4416
Gauss,10000,10,difficile,65,umap,tree,0.8759
Gauss,10000,10,difficile,65,pca,kmeans,0.3779
Gauss,10000,10,difficile,65,pca,tree,0.8653
Torus,10000,10,difficile,65,tsne,kmeans,0.1976
Torus,10000,10,difficile,65,tsne,tree,0.9075
Torus,10000,10,difficile,65,umap,kmeans,0.3088
Torus,10000,10,difficile,65,umap,tree,0.9091
Torus,10000,10,difficile,65,pca,kmeans,0.1271
Torus,10000,10,difficile,65,pca,tree,0.8715
Gauss,10000,10,difficile,66,tsne,kmeans,0.407
Gauss,10000,10,difficile,66,tsne,tree,0.8759
Gauss,10000,10,difficile,66,umap,kmeans,0.4264
Gauss,10000,10,difficile,66,umap,tree,0.8719
Gauss,10000,10,difficile,66,pca,kmeans,0.3706
Gauss,10000,10,difficile,66,pca,tree,0.8615
Torus,10000,10,difficile,66,tsne,kmeans,0.2855
Torus,10000,10,difficile,66,tsne,tree,0.9079
Torus,10000,10,difficile,66,umap,kmeans,0.3262
Torus,10000,10,difficile,66,umap,tree,0.9049
Torus,10000,10,difficile,66,pca,kmeans,0.1308
Torus,10000,10,difficile,66,pca,tree,0.8567
Gauss,10000,10,difficile,67,tsne,kmeans,0.4211
Gauss,10000,10,difficile,67,tsne,tree,0.8739
Gauss,10000,10,difficile,67,umap,kmeans,0.4222
Gauss,10000,10,difficile,67,umap,tree,0.8697
Gauss,10000,10,difficile,67,pca,kmeans,0.3777
Gauss,10000,10,difficile,67,pca,tree,0.8617
Torus,10000,10,difficile,67,tsne,kmeans,0.2088
Torus,10000,10,difficile,67,tsne,tree,0.9105
Torus,10000,10,difficile,67,umap,kmeans,0.2578
Torus,10000,10,difficile,67,umap,tree,0.9088
Torus,10000,10,difficile,67,pca,kmeans,0.1294
Torus,10000,10,difficile,67,pca,tree,0.8357
Gauss,10000,10,difficile,68,tsne,kmeans,0.407
Gauss,10000,10,difficile,68,tsne,tree,0.877
Gauss,10000,10,difficile,68,umap,kmeans,0.4337
Gauss,10000,10,difficile,68,umap,tree,0.8696
Gauss,10000,10,difficile,68,pca,kmeans,0.3672
Gauss,10000,10,difficile,68,pca,tree,0.8618
Torus,10000,10,difficile,68,tsne,kmeans,0.268
Torus,10000,10,difficile,68,tsne,tree,0.9063
Torus,10000,10,difficile,68,umap,kmeans,0.3174
